global_step,episode,length,reward,success,collision,epsilon,temperature
6381,87,67,-215.5642161257565,0.0,1.0,0.863841,0.968095
6460,88,79,-225.93973408266902,0.0,1.0,0.8633933333333333,0.9677
6538,89,78,-253.8413381841965,0.0,1.0,0.8629513333333334,0.96731
6610,90,72,-184.40374508174136,0.0,1.0,0.8625433333333333,0.96695
6677,91,67,-232.37397993728518,0.0,1.0,0.8621636666666667,0.966615
6751,92,74,-250.50475359894335,0.0,1.0,0.8617443333333333,0.966245
6881,93,130,-234.41304531414062,0.0,0.0,0.8610076666666667,0.965595
6954,94,73,-254.0520644336939,0.0,1.0,0.8605940000000001,0.96523
7084,95,130,-153.7705776845105,0.0,0.0,0.8598573333333334,0.96458
7214,96,130,-120.24644440133125,0.0,0.0,0.8591206666666666,0.96393
7274,97,60,-254.48575716093183,0.0,1.0,0.8587806666666666,0.96363
7345,98,71,-250.41300999373198,0.0,1.0,0.8583783333333334,0.963275
7422,99,77,-219.59687649458647,0.0,1.0,0.857942,0.96289
7478,100,56,-296.25238795019686,0.0,1.0,0.8576246666666667,0.96261
7560,101,82,-251.99291531043127,0.0,1.0,0.85716,0.9621999999999999
7629,102,69,-238.04375836625695,0.0,1.0,0.856769,0.961855
7715,103,86,-230.14513659477234,0.0,1.0,0.8562816666666667,0.961425
7845,104,130,-174.74509281525388,0.0,0.0,0.855545,0.960775
7905,105,60,-228.99789015948772,0.0,1.0,0.855205,0.960475
8035,106,130,-176.5637593716383,0.0,0.0,0.8544683333333334,0.959825
8094,107,59,-235.0018272921443,0.0,1.0,0.8541340000000001,0.95953
8154,108,60,-208.00134607777,0.0,1.0,0.853794,0.95923
8228,109,74,-242.39497146056965,0.0,1.0,0.8533746666666667,0.95886
8358,110,130,-160.68729982804507,0.0,0.0,0.852638,0.95821
8418,111,60,-215.4528562356718,0.0,1.0,0.852298,0.95791
8492,112,74,-251.5968816387467,0.0,1.0,0.8518786666666667,0.9575400000000001
8622,113,130,-218.06870606169105,0.0,0.0,0.8511420000000001,0.95689
8678,114,56,-257.5366939082742,0.0,1.0,0.8508246666666667,0.95661
8808,115,130,-204.8881562803872,0.0,0.0,0.8500880000000001,0.95596
8866,116,58,-207.66694149374962,0.0,1.0,0.8497593333333333,0.95567
8925,117,59,-231.67937103658915,0.0,1.0,0.849425,0.955375
9055,118,130,-150.45780695602298,0.0,0.0,0.8486883333333334,0.954725
9129,119,74,-229.02666212245822,0.0,1.0,0.848269,0.954355
9206,120,77,-266.3628355488181,0.0,1.0,0.8478326666666667,0.95397
9268,121,62,-230.10151838883758,0.0,1.0,0.8474813333333333,0.95366
9336,122,68,-232.3857328845188,0.0,1.0,0.8470960000000001,0.95332
9402,123,66,-232.21093779057264,0.0,1.0,0.846722,0.95299
9461,124,59,-213.82956984639168,0.0,1.0,0.8463876666666666,0.952695
9591,125,130,-148.86660578195006,0.0,0.0,0.845651,0.952045
9721,126,130,-187.91521983593702,0.0,0.0,0.8449143333333333,0.951395
9788,127,67,-217.90411191107705,0.0,1.0,0.8445346666666667,0.95106
9868,128,80,-185.3050663806498,0.0,1.0,0.8440813333333334,0.9506600000000001
9937,129,69,-207.8217106652446,0.0,1.0,0.8436903333333333,0.950315
9995,130,58,-241.69671798916534,0.0,1.0,0.8433616666666667,0.950025
10056,131,61,-205.23344180407003,0.0,1.0,0.843016,0.94972
10143,132,87,-242.99207425583154,0.0,1.0,0.842523,0.949285
10211,133,68,-247.43524087965488,0.0,1.0,0.8421376666666667,0.948945
10341,134,130,-185.3252427559346,0.0,0.0,0.8414010000000001,0.948295
10417,135,76,-247.72044128924608,0.0,1.0,0.8409703333333334,0.947915
10547,136,130,-180.30912173260003,0.0,0.0,0.8402336666666667,0.947265
10623,137,76,-240.60219870926812,0.0,1.0,0.8398030000000001,0.946885
10682,138,59,-224.25637743622065,0.0,1.0,0.8394686666666666,0.94659
10812,139,130,-90.24465480819345,0.0,0.0,0.838732,0.94594
10876,140,64,-169.40974808856845,0.0,1.0,0.8383693333333334,0.94562
10966,141,90,-244.8671178347431,0.0,1.0,0.8378593333333334,0.94517
11035,142,69,-224.81057981401682,0.0,1.0,0.8374683333333334,0.944825
11097,143,62,-220.49556060135365,0.0,1.0,0.837117,0.944515
11227,144,130,-133.41681944672018,0.0,0.0,0.8363803333333334,0.943865
11299,145,72,-229.62326462194324,0.0,1.0,0.8359723333333333,0.943505
11359,146,60,-214.8777886889875,0.0,1.0,0.8356323333333333,0.943205
11428,147,69,-232.751742310822,0.0,1.0,0.8352413333333334,0.94286
11496,148,68,-228.82549752295017,0.0,1.0,0.834856,0.94252
11579,149,83,-233.23189740255475,0.0,1.0,0.8343856666666667,0.942105
11638,150,59,-238.37546107172966,0.0,1.0,0.8340513333333334,0.94181
11717,151,79,-237.85792069137096,0.0,1.0,0.8336036666666666,0.941415
11798,152,81,-235.86595522612333,0.0,1.0,0.8331446666666666,0.94101
11868,153,70,-218.18716559559107,0.0,1.0,0.832748,0.94066
11937,154,69,-214.46710860356688,0.0,1.0,0.832357,0.940315
12016,155,79,-309.17366567254066,0.0,1.0,0.8319093333333334,0.93992
12146,156,130,-138.78063898996334,0.0,0.0,0.8311726666666667,0.93927
12206,157,60,-206.92081667110324,0.0,1.0,0.8308326666666667,0.93897
12277,158,71,-220.7128017731011,0.0,1.0,0.8304303333333334,0.938615
12407,159,130,-144.9122078055516,0.0,0.0,0.8296936666666667,0.937965
12469,160,62,-210.7681349669583,0.0,1.0,0.8293423333333334,0.937655
12599,161,130,-137.88974841404706,0.0,0.0,0.8286056666666667,0.937005
12676,162,77,-254.51635050866753,0.0,1.0,0.8281693333333333,0.93662
12747,163,71,-214.52918103290722,0.0,1.0,0.827767,0.936265
12838,164,91,-255.68048897007247,0.0,1.0,0.8272513333333333,0.93581
12911,165,73,-238.72760056704283,0.0,1.0,0.8268376666666667,0.935445
13041,166,130,-172.30188065068796,0.0,0.0,0.826101,0.934795
13110,167,69,-249.41494979755953,0.0,1.0,0.82571,0.93445
13181,168,71,-179.506779034622,0.0,1.0,0.8253076666666667,0.934095
13249,169,68,-232.95881388429552,0.0,1.0,0.8249223333333333,0.933755
13379,170,130,-146.37773356214166,0.0,0.0,0.8241856666666667,0.933105
13444,171,65,-217.83072475437075,0.0,1.0,0.8238173333333334,0.9327799999999999
13502,172,58,-234.44224381819367,0.0,1.0,0.8234886666666666,0.93249
13632,173,130,-155.12577540474012,0.0,0.0,0.822752,0.93184
13762,174,130,-237.97259102808312,0.0,0.0,0.8220153333333333,0.93119
13892,175,130,-196.38364386977628,0.0,0.0,0.8212786666666667,0.93054
13955,176,63,-210.74924136698246,0.0,1.0,0.8209216666666667,0.930225
14030,177,75,-242.67592692747712,0.0,1.0,0.8204966666666667,0.9298500000000001
14160,178,130,-166.8786404025741,0.0,0.0,0.81976,0.9292
14241,179,81,-261.12784607335925,0.0,1.0,0.8193010000000001,0.928795
14371,180,130,-168.38842247566208,0.0,0.0,0.8185643333333333,0.928145
14501,181,130,-137.56731973588467,0.0,0.0,0.8178276666666667,0.927495
14631,182,130,-241.0569302891381,0.0,0.0,0.817091,0.926845
14696,183,65,-193.18665285385214,0.0,1.0,0.8167226666666667,0.92652
14826,184,130,-112.03999313991517,0.0,0.0,0.815986,0.92587
14900,185,74,-234.9242321625352,0.0,1.0,0.8155666666666667,0.9255
14970,186,70,-257.44410733506083,0.0,1.0,0.8151700000000001,0.92515
15100,187,130,-189.21088517829776,0.0,0.0,0.8144333333333333,0.9245
15177,188,77,-233.53397373110056,0.0,1.0,0.8139970000000001,0.924115
15307,189,130,-120.51458691479638,0.0,0.0,0.8132603333333334,0.923465
15380,190,73,-237.30278562754393,0.0,1.0,0.8128466666666667,0.9231
15453,191,73,-244.99436607351527,0.0,1.0,0.8124330000000001,0.922735
15524,192,71,-239.48621127801016,0.0,1.0,0.8120306666666667,0.92238
15592,193,68,-214.301419056952,0.0,1.0,0.8116453333333333,0.92204
15661,194,69,-220.6546352468431,0.0,1.0,0.8112543333333334,0.921695
15791,195,130,-151.88493157923222,0.0,0.0,0.8105176666666667,0.921045
15921,196,130,-122.0049188779667,0.0,0.0,0.8097810000000001,0.920395
15992,197,71,-267.3019547685981,0.0,1.0,0.8093786666666667,0.92004
16070,198,78,-218.76219053566456,0.0,1.0,0.8089366666666666,0.91965
16200,199,130,-112.1234868997708,0.0,0.0,0.8082,0.919
16330,200,130,-178.01601704303175,0.0,0.0,0.8074633333333333,0.91835
16460,201,130,-124.54662265209481,0.0,0.0,0.8067266666666667,0.9177
16530,202,70,-229.1235958263278,0.0,1.0,0.80633,0.91735
16598,203,68,-235.70164009928703,0.0,1.0,0.8059446666666666,0.91701
16668,204,70,-237.74450140818954,0.0,1.0,0.805548,0.91666
16733,205,65,-240.16984036937356,0.0,1.0,0.8051796666666666,0.916335
16810,206,77,-245.1333429031074,0.0,1.0,0.8047433333333334,0.91595
16882,207,72,-246.3434865437448,0.0,1.0,0.8043353333333334,0.91559
16949,208,67,-224.85079257981852,0.0,1.0,0.8039556666666667,0.915255
17009,209,60,-191.2198917637288,0.0,1.0,0.8036156666666667,0.914955
17139,210,130,-178.8877969859168,0.0,0.0,0.802879,0.914305
17269,211,130,-145.4398744115606,0.0,0.0,0.8021423333333334,0.913655
17399,212,130,-156.53401608439162,0.0,0.0,0.8014056666666667,0.913005
17529,213,130,-132.1250367583707,0.0,0.0,0.8006690000000001,0.912355
17659,214,130,-164.4879888445139,0.0,0.0,0.7999323333333334,0.911705
17789,215,130,-76.88807550817728,0.0,0.0,0.7991956666666666,0.911055
17919,216,130,-137.0253817634366,0.0,0.0,0.798459,0.910405
17983,217,64,-211.8425351572223,0.0,1.0,0.7980963333333333,0.910085
18046,218,63,-211.53720071958378,0.0,1.0,0.7977393333333334,0.90977
18176,219,130,-107.81166074238718,0.0,0.0,0.7970026666666667,0.90912
18306,220,130,-148.56829794496298,0.0,0.0,0.796266,0.90847
18371,221,65,-244.0024594590068,0.0,1.0,0.7958976666666667,0.908145
18458,222,87,-224.1621293174103,0.0,1.0,0.7954046666666666,0.90771
18534,223,76,-219.90152110159397,0.0,1.0,0.7949740000000001,0.90733
18664,224,130,-141.19507403718308,0.0,0.0,0.7942373333333334,0.90668
18736,225,72,-252.9413480577059,0.0,1.0,0.7938293333333334,0.90632
18820,226,84,-248.0683544022031,0.0,1.0,0.7933533333333334,0.9059
18889,227,69,-230.7726730965078,0.0,1.0,0.7929623333333333,0.905555
18958,228,69,-245.8926926292479,0.0,1.0,0.7925713333333333,0.90521
19016,229,58,-213.75019745528698,0.0,1.0,0.7922426666666667,0.90492
19146,230,130,-123.9707612991333,0.0,0.0,0.791506,0.90427
19205,231,59,-215.42414682731032,0.0,1.0,0.7911716666666667,0.903975
19283,232,78,-205.75977977365255,0.0,1.0,0.7907296666666667,0.903585
19356,233,73,-183.55100426450372,0.0,1.0,0.790316,0.90322
19415,234,59,-225.99801428243518,0.0,1.0,0.7899816666666667,0.902925
19545,235,130,-151.00998569699004,0.0,0.0,0.789245,0.9022749999999999
19675,236,130,-191.21894067898393,0.0,0.0,0.7885083333333334,0.901625
19747,237,72,-200.6506985463202,0.0,1.0,0.7881003333333334,0.901265
19813,238,66,-250.948893268127,0.0,1.0,0.7877263333333333,0.900935
19879,239,66,-247.96664319187403,0.0,1.0,0.7873523333333334,0.900605
20009,240,130,-150.30774233210832,0.0,0.0,0.7866156666666667,0.8999550000000001
20087,241,78,-184.05491147655994,0.0,1.0,0.7861736666666667,0.899565
20159,242,72,-250.68091352656484,0.0,1.0,0.7857656666666667,0.899205
20289,243,130,-107.97656510815432,0.0,0.0,0.785029,0.898555
20360,244,71,-220.28599397838116,0.0,1.0,0.7846266666666667,0.8982
20436,245,76,-236.17601796612144,0.0,1.0,0.784196,0.8978200000000001
20566,246,130,-130.23646898614243,0.0,0.0,0.7834593333333334,0.89717
20652,247,86,-227.37157188728452,0.0,1.0,0.782972,0.89674
20782,248,130,-111.62747132778168,0.0,0.0,0.7822353333333334,0.89609
20849,249,67,-257.186055842787,0.0,1.0,0.7818556666666667,0.895755
20979,250,130,-91.13846369227394,0.0,0.0,0.781119,0.895105
21109,251,130,-136.37895155744627,0.0,0.0,0.7803823333333334,0.894455
21193,252,84,-236.08090187236667,0.0,1.0,0.7799063333333334,0.894035
21279,253,86,-229.31154111027718,0.0,1.0,0.779419,0.893605
21409,254,130,-191.34550343453884,0.0,0.0,0.7786823333333334,0.8929549999999999
21482,255,73,-235.67353730648756,0.0,1.0,0.7782686666666667,0.89259
21612,256,130,-128.99952751863748,0.0,0.0,0.777532,0.89194
21672,257,60,-221.65733340382576,0.0,1.0,0.777192,0.89164
21739,258,67,-198.25015304610133,0.0,1.0,0.7768123333333333,0.891305
21814,259,75,-261.3842135486193,0.0,1.0,0.7763873333333333,0.89093
21944,260,130,-134.89818514557555,0.0,0.0,0.7756506666666667,0.89028
22074,261,130,-115.56789158657193,0.0,0.0,0.774914,0.88963
22204,262,130,-145.85786338569596,0.0,0.0,0.7741773333333334,0.88898
22270,263,66,-258.17152207763866,0.0,1.0,0.7738033333333334,0.8886499999999999
22346,264,76,-175.15595142543316,0.0,1.0,0.7733726666666667,0.88827
22476,265,130,-173.1121753421612,0.0,0.0,0.772636,0.88762
22606,266,130,-165.2275398564525,0.0,0.0,0.7718993333333334,0.88697
22697,267,91,-269.9320259061642,0.0,1.0,0.7713836666666667,0.8865149999999999
22763,268,66,-200.38787234341726,0.0,1.0,0.7710096666666667,0.886185
22833,269,70,-242.12918654829264,0.0,1.0,0.770613,0.885835
22890,270,57,-219.3776684999466,0.0,1.0,0.77029,0.88555
23020,271,130,-139.47951713064685,0.0,0.0,0.7695533333333333,0.8849
23080,272,60,-224.67885104194283,0.0,1.0,0.7692133333333333,0.8846
23154,273,74,-248.23837190913036,0.0,1.0,0.768794,0.88423
23238,274,84,-217.8695240104571,0.0,1.0,0.7683180000000001,0.88381
23315,275,77,-233.653681170661,0.0,1.0,0.7678816666666667,0.883425
23445,276,130,-211.34574264334515,0.0,0.0,0.767145,0.882775
23518,277,73,-218.1199853522703,0.0,1.0,0.7667313333333334,0.88241
23574,278,56,-228.44512835144997,0.0,1.0,0.766414,0.88213
23701,279,127,-76.76581172179431,1.0,0.0,0.7656943333333334,0.881495
23776,280,75,-239.76458604307845,0.0,1.0,0.7652693333333334,0.88112
23850,281,74,-224.31604155898094,0.0,1.0,0.76485,0.88075
23980,282,130,-126.14863631641492,0.0,0.0,0.7641133333333334,0.8801
24039,283,59,-242.95263496786356,0.0,1.0,0.763779,0.879805
24169,284,130,-223.29447831586003,0.0,0.0,0.7630423333333334,0.879155
24299,285,130,-182.1117963604629,0.0,0.0,0.7623056666666668,0.878505
24429,286,130,-114.08395389048383,0.0,0.0,0.761569,0.877855
24559,287,130,-194.99788047373295,0.0,0.0,0.7608323333333333,0.877205
24628,288,69,-230.04467402026057,0.0,1.0,0.7604413333333333,0.87686
24694,289,66,-159.65600610570982,0.0,1.0,0.7600673333333333,0.87653
24824,290,130,-180.2447881884873,0.0,0.0,0.7593306666666667,0.87588
24886,291,62,-241.46202487125993,0.0,1.0,0.7589793333333333,0.87557
24958,292,72,-227.66491788299754,0.0,1.0,0.7585713333333334,0.87521
25025,293,67,-228.21120844455436,0.0,1.0,0.7581916666666667,0.8748750000000001
25105,294,80,-209.66188978822902,0.0,1.0,0.7577383333333334,0.874475
25167,295,62,-229.35931911692023,0.0,1.0,0.757387,0.874165
25250,296,83,-232.91313283145428,0.0,1.0,0.7569166666666667,0.87375
25315,297,65,-210.90949604660273,0.0,1.0,0.7565483333333334,0.873425
25390,298,75,-247.24050062755123,0.0,1.0,0.7561233333333334,0.87305
25462,299,72,-206.1660395906947,0.0,1.0,0.7557153333333334,0.87269
25525,300,63,-219.6335697551258,0.0,1.0,0.7553583333333334,0.872375
25655,301,130,-153.0644132872112,0.0,0.0,0.7546216666666667,0.871725
25785,302,130,-131.13096721097827,0.0,0.0,0.753885,0.871075
25915,303,130,-76.96268251212314,0.0,0.0,0.7531483333333333,0.870425
25990,304,75,-219.27195719629526,0.0,1.0,0.7527233333333334,0.87005
26058,305,68,-235.7487653978169,0.0,1.0,0.752338,0.86971
26188,306,130,-98.21451579964196,0.0,0.0,0.7516013333333333,0.8690599999999999
26318,307,130,-145.2809835714288,0.0,0.0,0.7508646666666667,0.86841
26448,308,130,-81.4804665450938,1.0,0.0,0.750128,0.86776
26527,309,79,-266.65473733842373,0.0,1.0,0.7496803333333333,0.8673649999999999
26657,310,130,-132.98150654882193,0.0,0.0,0.7489436666666667,0.866715
26731,311,74,-189.84673389606178,0.0,1.0,0.7485243333333333,0.8663449999999999
26861,312,130,-118.0612875930965,0.0,0.0,0.7477876666666667,0.865695
26935,313,74,-258.60624906094745,0.0,1.0,0.7473683333333334,0.865325
27006,314,71,-231.0394432246685,0.0,1.0,0.746966,0.86497
27136,315,130,-138.3925903001509,0.0,0.0,0.7462293333333334,0.86432
27210,316,74,-238.99438440054655,0.0,1.0,0.7458100000000001,0.86395
27340,317,130,-96.83073842385784,0.0,0.0,0.7450733333333334,0.8633
27408,318,68,-214.8716525924392,0.0,1.0,0.744688,0.86296
27538,319,130,-163.6421375395439,0.0,0.0,0.7439513333333334,0.86231
27668,320,130,-110.21127449115738,0.0,0.0,0.7432146666666667,0.86166
27798,321,130,-144.19267987878993,0.0,0.0,0.742478,0.86101
27928,322,130,-139.46026619151235,0.0,0.0,0.7417413333333334,0.86036
27995,323,67,-227.76710624992847,0.0,1.0,0.7413616666666667,0.860025
28125,324,130,-134.51833970472217,0.0,0.0,0.7406250000000001,0.859375
28193,325,68,-237.48647839250043,0.0,1.0,0.7402396666666666,0.859035
28270,326,77,-236.7289799680002,0.0,1.0,0.7398033333333334,0.85865
28400,327,130,-145.88925261143595,0.0,0.0,0.7390666666666668,0.858
28469,328,69,-222.67777422070503,0.0,1.0,0.7386756666666667,0.8576550000000001
28537,329,68,-223.42481648968533,0.0,1.0,0.7382903333333334,0.857315
28667,330,130,-120.04874078556895,0.0,0.0,0.7375536666666667,0.856665
28797,331,130,-152.67436910420656,0.0,0.0,0.736817,0.856015
28894,332,97,-214.76436798786744,0.0,1.0,0.7362673333333334,0.85553
29024,333,130,-119.62286481400952,0.0,0.0,0.7355306666666667,0.85488
29154,334,130,-110.00212671980262,0.0,0.0,0.7347940000000001,0.85423
29227,335,73,-220.62512377322128,0.0,1.0,0.7343803333333334,0.853865
29294,336,67,-193.00857185618952,0.0,1.0,0.7340006666666667,0.85353
29351,337,57,-233.87299995869398,0.0,1.0,0.7336776666666667,0.853245
29481,338,130,-64.18739763088524,0.0,0.0,0.7329410000000001,0.852595
29611,339,130,-160.6855249274231,0.0,0.0,0.7322043333333333,0.851945
29683,340,72,-210.94073683395982,0.0,1.0,0.7317963333333334,0.851585
29813,341,130,-182.1967066940665,0.0,0.0,0.7310596666666667,0.850935
29891,342,78,-215.44554774835706,0.0,1.0,0.7306176666666667,0.850545
30021,343,130,-159.24464476574212,0.0,0.0,0.729881,0.849895
30151,344,130,-160.27919992152601,0.0,0.0,0.7291443333333334,0.849245
30218,345,67,-230.91293675079942,0.0,1.0,0.7287646666666667,0.84891
30348,346,130,-135.1438165199943,0.0,0.0,0.728028,0.84826
30478,347,130,-129.10545316757634,0.0,0.0,0.7272913333333334,0.84761
30540,348,62,-239.22236571088433,0.0,1.0,0.72694,0.8472999999999999
30670,349,130,-96.97140512336046,0.0,0.0,0.7262033333333333,0.84665
30800,350,130,-120.15559533654596,0.0,0.0,0.7254666666666667,0.846
30863,351,63,-262.01188404485583,0.0,1.0,0.7251096666666667,0.845685
30948,352,85,-236.9197483509779,0.0,1.0,0.724628,0.84526
31029,353,81,-212.5617385469377,0.0,1.0,0.7241690000000001,0.844855
31159,354,130,-112.27055356744677,0.0,0.0,0.7234323333333333,0.844205
31228,355,69,-232.1006659939885,0.0,1.0,0.7230413333333334,0.84386
31298,356,70,-214.93882978707552,0.0,1.0,0.7226446666666667,0.84351
31428,357,130,-114.46128254709765,0.0,0.0,0.721908,0.8428599999999999
31501,358,73,-228.40392577275634,0.0,1.0,0.7214943333333333,0.842495
31631,359,130,-146.23791726771742,0.0,0.0,0.7207576666666666,0.841845
31700,360,69,-217.11245088418946,0.0,1.0,0.7203666666666667,0.8415
31830,361,130,-166.74828032031655,0.0,0.0,0.71963,0.84085
31906,362,76,-228.3034451380372,0.0,1.0,0.7191993333333333,0.84047
31979,363,73,-273.40920923277736,0.0,1.0,0.7187856666666667,0.840105
32053,364,74,-242.78920902311802,0.0,1.0,0.7183663333333333,0.839735
32129,365,76,-227.03718642890453,0.0,1.0,0.7179356666666667,0.839355
32204,366,75,-209.0973917990923,0.0,1.0,0.7175106666666666,0.8389800000000001
32334,367,130,-76.97227843292058,0.0,0.0,0.716774,0.83833
32402,368,68,-224.167841039598,0.0,1.0,0.7163886666666667,0.83799
32484,369,82,-230.2385778464377,0.0,1.0,0.715924,0.83758
32556,370,72,-212.09320353344083,0.0,1.0,0.715516,0.83722
32621,371,65,-210.38031949102879,0.0,1.0,0.7151476666666667,0.836895
32679,372,58,-229.40161890210584,0.0,1.0,0.7148190000000001,0.836605
32749,373,70,-240.01582238124683,0.0,1.0,0.7144223333333334,0.836255
32879,374,130,-110.09162850305438,0.0,0.0,0.7136856666666667,0.835605
